sale_id,timestamp,year,month_num,day,hour,user_id,item_id,department,role,state,product_line,category,subcategory,line_type,quantity,price,amount,budget,variance,spend_to_budget_ratio,days_past_due,aging_bucket,dept_total_opex
S000703,2025-08-12,2025,8,12,0,U0001,I0018,Engineering,Frontend,Illinois,Standard,revenue,AddOnRevenue,revenue,2,378.69,357.2,372.38,14.23,0.9592351898598206,14,1-30,464347.05
S000248,2025-01-07,2025,1,7,0,U0007,I0035,Support,Agent,Washington,Subscriptions,software_services,Subscriptions,expense,3,1567.8,16801.93,17000.95,-357.28,0.9882937231358543,0,current,18144.72
S000109,2025-02-16,2025,2,16,0,U0005,I0036,Engineering,Frontend,New York,Standard,revenue,AddOnRevenue,revenue,1,730.52,308.57,314.64,-5.98,0.9807081108568523,2,1-30,466183.24
S000384,2025-01-27,2025,1,27,0,U0025,I0034,Marketing,Specialist,New York,Standard,people,Payroll,expense,1,1366.83,1744.12,1788.07,-36.56,0.9754229586921417,32,31-60,138890.43
S000338,2025-09-05,2025,9,5,0,U0006,I0010,Engineering,Data,Texas,Subscriptions,software_services,Subscriptions,expense,2,1516.04,31551.02,33374.77,-4334.75,0.9453552379450625,22,1-30,433946.04000000004
S000778,2025-02-14,2025,2,14,0,U0021,I0022,Engineering,Data,Louisiana,Subscriptions,software_services,Subscriptions,expense,3,1257.22,21242.74,21727.4,167.54,0.9776937195823558,6,1-30,466183.24
S000045,2025-05-06,2025,5,6,0,U0015,I0035,Marketing,Specialist,Vermont,Subscriptions,software_services,Subscriptions,expense,3,1567.8,64969.96,62387.17,1619.38,1.041399408839853,5,1-30,396244.52
S000406,2025-03-28,2025,3,28,0,U0022,I0046,Sales,AE,Vermont,Subscriptions,software_services,Subscriptions,expense,1,2472.86,29258.93,30324.46,-2197.98,0.9648622520089398,0,current,165634.36000000002
S000635,2025-02-13,2025,2,13,0,U0018,I0029,Engineering,Backend,New York,Standard,software_services,Software,expense,2,104.0,256.3,257.11,-3.52,0.9968122867504675,1,1-30,466183.24
S000507,2025-06-05,2025,6,5,0,U0007,I0011,Support,Agent,Washington,Subscriptions,software_services,Subscriptions,expense,1,1301.15,7965.04,7963.39,103.79,1.0002066441327433,9,1-30,52264.88
S000325,2025-05-04,2025,5,4,0,U0007,I0014,Support,Agent,Washington,Standard,operations,Other,expense,2,168.1,193.09,198.66,-5.27,0.9719775265598464,7,1-30,76628.45999999999
S000711,2025-02-27,2025,2,27,0,U0028,I0023,Support,Agent,New York,Standard,operations,Travel,expense,3,778.02,1977.53,2016.53,36.75,0.9806551724674374,7,1-30,142149.41
S000169,2025-04-20,2025,4,20,0,U0021,I0022,Engineering,Data,Louisiana,Subscriptions,software_services,Subscriptions,expense,3,1257.22,18481.41,18085.77,-866.58,1.0218756124309936,2,1-30,342370.18
S000138,2025-07-18,2025,7,18,0,U0005,I0029,Engineering,Frontend,New York,Standard,software_services,Software,expense,1,104.0,117.93,117.44,-7.69,1.0041990501657228,13,1-30,249661.24000000002
S000423,2025-04-06,2025,4,6,0,U0013,I0006,Marketing,Manager,Illinois,Standard,software_services,Software,expense,3,391.47,1058.96,1002.16,6.95,1.0566784351437812,7,1-30,133936.1
S000221,2025-01-19,2025,1,19,0,U0017,I0041,Marketing,Manager,Tennessee,Subscriptions,software_services,Subscriptions,expense,2,1480.31,19479.2,19854.26,517.4,0.9811096733620863,0,current,138890.43
S000226,2025-07-17,2025,7,17,0,U0022,I0007,Sales,AE,Vermont,Subscriptions,software_services,Subscriptions,expense,3,2355.08,96539.46,99895.51,3775.29,0.9664043988160161,0,current,428190.42
S000455,2025-05-10,2025,5,10,0,U0008,I0011,Marketing,Manager,Illinois,Subscriptions,software_services,Subscriptions,expense,1,1301.15,10884.55,11577.82,-345.64,0.9401205855482921,8,1-30,396244.52
S000520,2025-07-03,2025,7,3,0,U0016,I0047,Engineering,Frontend,Louisiana,Standard,software_services,Software,expense,3,185.62,308.73,312.29,4.33,0.9886235292318389,1,1-30,249661.24000000002
S000676,2025-06-24,2025,6,24,0,U0012,I0041,Engineering,Backend,Tennessee,Subscriptions,software_services,Subscriptions,expense,3,1480.31,45667.73,45883.38,-5273.99,0.9953000612885607,2,1-30,288325.66000000003
S000580,2025-07-18,2025,7,18,0,U0007,I0046,Support,Agent,Washington,Subscriptions,software_services,Subscriptions,expense,1,2472.86,16804.55,16319.3,280.63,1.0297345105685092,18,1-30,140311.24
S000356,2025-03-12,2025,3,12,0,U0027,I0008,Support,Lead,Tennessee,Standard,revenue,AddOnRevenue,revenue,3,2400.98,22061.98,21784.71,-469.52,1.0127277342686682,0,current,38145.840000000004
S000712,2025-07-31,2025,7,31,0,U0006,I0040,Engineering,Data,Texas,Standard,people,Payroll,expense,1,1905.67,4951.25,5671.28,-502.76,0.8730396041252169,0,current,249661.24000000002
S000137,2025-04-10,2025,4,10,0,U0018,I0025,Engineering,Backend,New York,Standard,people,Payroll,expense,1,2101.09,4303.98,4214.43,-327.28,1.0212482948718073,11,1-30,342370.18
S000793,2025-08-05,2025,8,5,0,U0025,I0039,Marketing,Specialist,New York,Standard,operations,Travel,expense,3,220.18,671.51,587.56,94.06,1.1428736537732354,26,1-30,143517.78
S000682,2025-01-27,2025,1,27,0,U0005,I0049,Engineering,Frontend,New York,Standard,revenue,AddOnRevenue,revenue,1,2110.99,666.14,723.7,-65.39,0.9204642807793284,0,current,755646.49
S000603,2025-04-15,2025,4,15,0,U0002,I0007,Sales,AE,Texas,Subscriptions,software_services,Subscriptions,expense,3,2355.08,66616.18,68863.88,-2671.56,0.9673601853077103,3,1-30,149412.36
S000730,2025-09-30,2025,9,30,0,U0010,I0022,Sales,AE,Kansas,Subscriptions,software_services,Subscriptions,expense,3,1257.22,25080.5,23225.88,2083.34,1.079851392992549,17,1-30,257876.11000000002
S000697,2025-06-08,2025,6,8,0,U0009,I0040,Sales,SDR,Florida,Standard,people,Payroll,expense,2,1905.67,6421.86,6242.0,-142.3,1.0288144595859106,17,1-30,401655.33
S000725,2025-07-19,2025,7,19,0,U0011,I0002,Marketing,Manager,California,Standard,people,Payroll,expense,2,1489.98,4127.95,3760.43,440.27,1.0977346257705622,8,1-30,300389.31
S000294,2025-06-26,2025,6,26,0,U0023,I0005,Marketing,Manager,Louisiana,Standard,operations,Other,expense,3,36.95,27.74,28.2,-0.91,0.9837150944963136,8,1-30,160345.14
S000755,2025-04-29,2025,4,29,0,U0025,I0009,Marketing,Specialist,New York,Standard,people,Payroll,expense,1,930.6,1047.78,1012.81,90.39,1.0345278659137127,7,1-30,133936.1
S000011,2025-02-04,2025,2,4,0,U0013,I0008,Marketing,Manager,Illinois,Standard,revenue,AddOnRevenue,revenue,1,2400.98,2767.79,2611.51,48.79,1.05984277295511,0,current,113070.69
S000768,2025-07-13,2025,7,13,0,U0026,I0033,Sales,SDR,New York,Subscriptions,software_services,Subscriptions,expense,1,1179.73,13482.08,13773.16,-740.05,0.9788658507573836,0,current,428190.42
S000541,2025-04-13,2025,4,13,0,U0007,I0032,Support,Agent,Washington,Standard,operations,Other,expense,1,194.15,108.09,109.81,-6.14,0.9843478857036897,20,1-30,64728.380000000005
S000252,2025-07-24,2025,7,24,0,U0011,I0016,Marketing,Manager,California,Subscriptions,software_services,Subscriptions,expense,2,913.54,13956.79,15320.92,-1924.66,0.9109630946218265,10,1-30,300389.31
S000208,2025-01-23,2025,1,23,0,U0018,I0019,Engineering,Backend,New York,Standard,people,Payroll,expense,3,2189.74,8207.19,9126.25,-592.48,0.8992948702567355,5,1-30,755646.49
S000394,2025-05-17,2025,5,17,0,U0001,I0020,Engineering,Frontend,Illinois,Standard,revenue,AddOnRevenue,revenue,1,1968.66,535.56,576.29,-38.86,0.9293237779590137,0,current,731138.8
S000070,2025-08-03,2025,8,3,0,U0011,I0044,Marketing,Manager,California,Standard,operations,Other,expense,2,76.23,110.63,115.44,-13.6,0.9583315597025297,0,current,143517.78
S000195,2025-01-29,2025,1,29,0,U0004,I0014,Engineering,Data,Washington,Standard,operations,Other,expense,1,168.1,143.09,147.9,-10.12,0.9674718189797203,2,1-30,755646.49
S000573,2025-06-15,2025,6,15,0,U0003,I0011,Engineering,Data,Illinois,Subscriptions,software_services,Subscriptions,expense,2,1301.15,28023.3,29410.23,-1737.98,0.9528420037815305,12,1-30,288325.66000000003
S000608,2025-02-25,2025,2,25,0,U0024,I0026,Engineering,Frontend,Tennessee,Subscriptions,software_services,Subscriptions,expense,3,825.52,27311.03,27910.36,260.27,0.9785263677052749,3,1-30,466183.24
S000113,2025-02-11,2025,2,11,0,U0018,I0011,Engineering,Backend,New York,Subscriptions,software_services,Subscriptions,expense,1,1301.15,11430.96,11437.88,-127.33,0.9993957674605868,0,current,466183.24
S000326,2025-02-26,2025,2,26,0,U0012,I0006,Engineering,Backend,Tennessee,Standard,software_services,Software,expense,1,391.47,419.24,435.97,-33.63,0.9616391465734679,0,current,466183.24
S000313,2025-05-20,2025,5,20,0,U0019,I0047,Marketing,Manager,Florida,Standard,software_services,Software,expense,3,185.62,372.68,364.74,-6.6,1.0217729167978709,10,1-30,396244.52
S000433,2025-06-28,2025,6,28,0,U0019,I0024,Marketing,Manager,Florida,Standard,operations,Travel,expense,3,719.84,2005.22,2062.13,-72.47,0.9723987635494211,23,1-30,160345.14
S000503,2025-04-13,2025,4,13,0,U0021,I0031,Engineering,Data,Louisiana,Standard,revenue,AddOnRevenue,revenue,2,2285.33,1563.4,1548.24,-42.21,1.0097917635508706,0,current,342370.18
S000342,2025-04-04,2025,4,4,0,U0025,I0016,Marketing,Specialist,New York,Subscriptions,software_services,Subscriptions,expense,1,913.54,6959.37,7385.39,-370.88,0.942316254180012,15,1-30,133936.1
S000612,2025-06-29,2025,6,29,0,U0011,I0033,Marketing,Manager,California,Subscriptions,software_services,Subscriptions,expense,3,1179.73,26505.69,28216.63,-1144.41,0.9393640600478705,31,31-60,160345.14
S000708,2025-08-23,2025,8,23,0,U0027,I0009,Support,Lead,Tennessee,Standard,people,Payroll,expense,1,930.6,908.26,860.19,123.55,1.0558787098466578,1,1-30,143527.25
S000508,2025-05-08,2025,5,8,0,U0016,I0015,Engineering,Frontend,Louisiana,Standard,software_services,Software,expense,1,205.19,132.49,131.13,-19.45,1.0103875298807061,12,1-30,731138.8
S000442,2025-08-07,2025,8,7,0,U0012,I0009,Engineering,Backend,Tennessee,Standard,people,Payroll,expense,2,930.6,4929.93,4807.65,-314.87,1.025432977150905,9,1-30,464347.05
S000282,2025-04-14,2025,4,14,0,U0005,I0050,Engineering,Frontend,New York,Standard,operations,Other,expense,3,45.16,144.13,143.44,-12.86,1.004880199624772,4,1-30,342370.18
S000408,2025-01-14,2025,1,14,0,U0012,I0011,Engineering,Backend,Tennessee,Subscriptions,software_services,Subscriptions,expense,3,1301.15,38777.12,43161.51,-3973.91,0.8984190215668485,12,1-30,755646.49
S000188,2025-05-05,2025,5,5,0,U0014,I0039,Engineering,Backend,California,Standard,operations,Travel,expense,1,220.18,270.64,274.13,-23.89,0.9872695915116984,0,current,731138.8
S000443,2025-05-26,2025,5,26,0,U0013,I0047,Marketing,Manager,Illinois,Standard,software_services,Software,expense,3,185.62,460.82,477.29,-50.7,0.9654942229424027,6,1-30,396244.52
S000728,2025-06-26,2025,6,26,0,U0008,I0009,Marketing,Manager,Illinois,Standard,people,Payroll,expense,3,930.6,2913.14,2932.55,-88.22,0.9933827163321257,0,current,160345.14
S000460,2025-04-12,2025,4,12,0,U0018,I0045,Engineering,Backend,New York,Standard,people,Payroll,expense,1,2198.07,4533.62,4512.3,23.76,1.004723499590982,4,1-30,342370.18
S000093,2025-08-13,2025,8,13,0,U0025,I0025,Marketing,Specialist,New York,Standard,people,Payroll,expense,3,2101.09,8765.16,9554.22,-1350.5,0.9174120425910366,0,current,143517.78
S000411,2025-05-02,2025,5,2,0,U0007,I0028,Support,Agent,Washington,Subscriptions,software_services,Subscriptions,expense,1,418.27,2370.96,2248.35,384.68,1.0545329968044066,3,1-30,76628.45999999999
S000575,2025-02-14,2025,2,14,0,U0021,I0007,Engineering,Data,Louisiana,Subscriptions,software_services,Subscriptions,expense,3,2355.08,49027.7,46834.89,-1974.13,1.0468200208507323,1,1-30,466183.24
S000783,2025-03-02,2025,3,2,0,U0019,I0006,Marketing,Manager,Florida,Standard,software_services,Software,expense,2,391.47,630.76,646.59,-73.0,0.9755073895705425,7,1-30,105774.01
S000504,2025-08-10,2025,8,10,0,U0019,I0030,Marketing,Manager,Florida,Standard,software_services,Software,expense,1,289.07,245.61,239.35,17.17,1.0261421880374515,19,1-30,143517.78
S000476,2025-02-05,2025,2,5,0,U0027,I0017,Support,Lead,Tennessee,Standard,software_services,Software,expense,1,244.1,165.51,163.02,10.63,1.015279009595124,12,1-30,142149.41
S000724,2025-03-31,2025,3,31,0,U0004,I0005,Engineering,Data,Washington,Standard,operations,Other,expense,2,36.95,68.15,73.53,-9.23,0.9267733815843205,2,1-30,466495.3
S000558,2025-01-28,2025,1,28,0,U0004,I0029,Engineering,Data,Washington,Standard,software_services,Software,expense,2,104.0,214.85,213.52,-1.68,1.0062348638825673,0,current,755646.49
S000131,2025-05-08,2025,5,8,0,U0005,I0034,Engineering,Frontend,New York,Standard,people,Payroll,expense,3,1366.83,25965.65,24224.2,-1275.97,1.0718888469958232,0,current,731138.8
S000729,2025-04-19,2025,4,19,0,U0018,I0050,Engineering,Backend,New York,Standard,operations,Other,expense,1,45.16,44.02,45.6,0.01,0.9653992525383893,6,1-30,342370.18
S000563,2025-04-13,2025,4,13,0,U0012,I0040,Engineering,Backend,Tennessee,Standard,people,Payroll,expense,2,1905.67,5360.51,5496.37,-28.92,0.9752830024908653,13,1-30,342370.18
S000610,2025-01-04,2025,1,4,0,U0010,I0038,Sales,AE,Kansas,Standard,software_services,Software,expense,1,216.5,116.84,125.37,3.0,0.9319491536046265,0,current,149523.74
S000198,2025-02-24,2025,2,24,0,U0005,I0006,Engineering,Frontend,New York,Standard,software_services,Software,expense,3,391.47,1457.83,1428.47,143.44,1.0205491288450437,0,current,466183.24
S000216,2025-09-12,2025,9,12,0,U0020,I0016,Sales,SDR,Illinois,Subscriptions,software_services,Subscriptions,expense,1,913.54,8933.94,9859.77,-1405.92,0.9061005617017046,13,1-30,257876.11000000002
S000673,2025-01-01,2025,1,1,0,U0015,I0017,Marketing,Specialist,Vermont,Standard,software_services,Software,expense,1,244.1,303.29,290.37,11.41,1.0444706728262263,8,1-30,138890.43
S000794,2025-07-27,2025,7,27,0,U0022,I0022,Sales,AE,Vermont,Subscriptions,software_services,Subscriptions,expense,2,1257.22,33918.97,32212.12,-833.87,1.0529876805409117,21,1-30,428190.42
S000717,2025-06-26,2025,6,26,0,U0010,I0012,Sales,AE,Kansas,Subscriptions,software_services,Subscriptions,expense,3,2802.27,70546.24,70412.88,286.62,1.00189399972448,7,1-30,401655.33
S000482,2025-02-17,2025,2,17,0,U0004,I0001,Engineering,Data,Washington,Subscriptions,software_services,Subscriptions,expense,1,2389.68,32101.94,29757.19,5577.49,1.0787960144272695,0,current,466183.24
S000576,2025-03-18,2025,3,18,0,U0018,I0022,Engineering,Backend,New York,Subscriptions,software_services,Subscriptions,expense,3,1257.22,31522.82,30588.73,-2434.91,1.0305371077898098,2,1-30,466495.3
S000472,2025-08-28,2025,8,28,0,U0026,I0035,Sales,SDR,New York,Subscriptions,software_services,Subscriptions,expense,3,1567.8,51170.63,51327.22,166.21,0.9969491324485797,1,1-30,159470.1
S000441,2025-09-03,2025,9,3,0,U0013,I0014,Marketing,Manager,Illinois,Standard,operations,Other,expense,1,168.1,128.57,119.96,5.63,1.0717989062400888,14,1-30,58396.86
S000657,2025-07-24,2025,7,24,0,U0015,I0034,Marketing,Specialist,Vermont,Standard,people,Payroll,expense,1,1366.83,3430.09,3425.64,-339.04,1.0012981056716752,0,current,300389.31
S000258,2025-08-30,2025,8,30,0,U0022,I0034,Sales,AE,Vermont,Standard,people,Payroll,expense,1,1366.83,3966.3,3860.11,-33.24,1.027510124801322,3,1-30,159470.1
S000429,2025-02-26,2025,2,26,0,U0004,I0030,Engineering,Data,Washington,Standard,software_services,Software,expense,2,289.07,694.91,714.33,34.52,0.9728108597823638,4,1-30,466183.24
S000763,2025-04-25,2025,4,25,0,U0009,I0047,Sales,SDR,Florida,Standard,software_services,Software,expense,2,185.62,283.84,277.36,13.66,1.0233807413283844,20,1-30,149412.36
S000498,2025-07-31,2025,7,31,0,U0021,I0005,Engineering,Data,Louisiana,Standard,operations,Other,expense,1,36.95,27.54,28.04,-1.13,0.9823378154086195,11,1-30,249661.24000000002
S000636,2025-04-21,2025,4,21,0,U0003,I0045,Engineering,Data,Illinois,Standard,people,Payroll,expense,2,2198.07,8869.52,8766.39,-445.78,1.0117644854584935,0,current,342370.18
S000491,2025-02-05,2025,2,5,0,U0016,I0043,Engineering,Frontend,Louisiana,Standard,people,Payroll,expense,2,1960.48,4184.75,3980.15,182.28,1.0514026782699593,4,1-30,466183.24
S000461,2025-03-17,2025,3,17,0,U0011,I0005,Marketing,Manager,California,Standard,operations,Other,expense,3,36.95,85.33,85.8,-3.82,0.9945731683657422,4,1-30,105774.01
S000077,2025-04-30,2025,4,30,0,U0010,I0033,Sales,AE,Kansas,Subscriptions,software_services,Subscriptions,expense,3,1179.73,34105.88,32644.73,234.23,1.0447592490985842,0,current,149412.36
S000553,2025-05-10,2025,5,10,0,U0013,I0017,Marketing,Manager,Illinois,Standard,software_services,Software,expense,1,244.1,132.83,135.19,2.72,0.9825915104581662,21,1-30,396244.52
S000701,2025-03-05,2025,3,5,0,U0026,I0045,Sales,SDR,New York,Standard,people,Payroll,expense,3,2198.07,9967.01,9323.75,1246.03,1.0689916164877193,9,1-30,165634.36000000002
S000707,2025-06-02,2025,6,2,0,U0022,I0016,Sales,AE,Vermont,Subscriptions,software_services,Subscriptions,expense,1,913.54,12626.72,12906.42,24.85,0.9783286507609246,0,current,401655.33
S000066,2025-04-23,2025,4,23,0,U0023,I0012,Marketing,Manager,Louisiana,Subscriptions,software_services,Subscriptions,expense,1,2802.27,10208.29,10785.16,-910.83,0.9465123794355155,9,1-30,133936.1
S000736,2025-01-13,2025,1,13,0,U0012,I0010,Engineering,Backend,Tennessee,Subscriptions,software_services,Subscriptions,expense,3,1516.04,38168.9,36829.18,1665.4,1.03637668468129,0,current,755646.49
S000207,2025-01-29,2025,1,29,0,U0016,I0038,Engineering,Frontend,Louisiana,Standard,software_services,Software,expense,2,216.5,236.12,243.42,30.95,0.9700125275440568,8,1-30,755646.49
S000009,2025-04-04,2025,4,4,0,U0015,I0036,Marketing,Specialist,Vermont,Standard,revenue,AddOnRevenue,revenue,3,730.52,3805.66,4024.66,-50.9,0.9455854656045479,17,1-30,133936.1
S000078,2025-05-19,2025,5,19,0,U0020,I0015,Sales,SDR,Illinois,Standard,software_services,Software,expense,3,205.19,671.25,656.96,-4.5,1.0217442135731825,9,1-30,186541.83000000002
S000693,2025-09-11,2025,9,11,0,U0020,I0040,Sales,SDR,Illinois,Standard,people,Payroll,expense,2,1905.67,6763.81,6422.91,546.2,1.0530759385206878,5,1-30,257876.11000000002
S000059,2025-07-01,2025,7,1,0,U0020,I0003,Sales,SDR,Illinois,Subscriptions,software_services,Subscriptions,expense,2,2618.21,47036.03,45313.8,2261.29,1.0380066542687927,10,1-30,428190.42
S000473,2025-06-14,2025,6,14,0,U0003,I0019,Engineering,Data,Illinois,Standard,people,Payroll,expense,2,2189.74,9350.69,9731.89,1192.28,0.960829947305169,0,current,288325.66000000003
S000425,2025-08-16,2025,8,16,0,U0004,I0021,Engineering,Data,Washington,Standard,operations,Other,expense,2,156.46,331.15,345.23,-31.64,0.9592086676007784,22,1-30,464347.05
S000378,2025-01-01,2025,1,1,0,U0002,I0028,Sales,AE,Texas,Subscriptions,software_services,Subscriptions,expense,3,418.27,8463.69,8684.0,-349.86,0.9746299711799786,0,current,149523.74
S000481,2025-09-13,2025,9,13,0,U0005,I0036,Engineering,Frontend,New York,Standard,revenue,AddOnRevenue,revenue,3,730.52,1146.38,1115.07,18.65,1.0280789546844595,4,1-30,433946.04000000004
S000497,2025-05-28,2025,5,28,0,U0009,I0030,Sales,SDR,Florida,Standard,software_services,Software,expense,3,289.07,666.15,681.92,-81.51,0.9768739308028588,15,1-30,186541.83000000002
S000632,2025-05-12,2025,5,12,0,U0008,I0001,Marketing,Manager,Illinois,Subscriptions,software_services,Subscriptions,expense,2,2389.68,39484.92,45450.65,-7607.83,0.86874266579516,6,1-30,396244.52
S000770,2025-04-05,2025,4,5,0,U0018,I0044,Engineering,Backend,New York,Standard,operations,Other,expense,2,76.23,156.35,143.18,16.21,1.0919751001411282,4,1-30,342370.18
S000320,2025-03-26,2025,3,26,0,U0004,I0017,Engineering,Data,Washington,Standard,software_services,Software,expense,2,244.1,512.02,505.82,-43.82,1.0122685504497666,0,current,466495.3
S000365,2025-01-09,2025,1,9,0,U0016,I0003,Engineering,Frontend,Louisiana,Subscriptions,software_services,Subscriptions,expense,3,2618.21,33171.03,33018.03,-2395.71,1.0046339723014501,5,1-30,755646.49
S000413,2025-08-27,2025,8,27,0,U0004,I0019,Engineering,Data,Washington,Standard,people,Payroll,expense,2,2189.74,10689.54,9933.73,966.75,1.076085022636848,14,1-30,464347.05
S000142,2025-06-10,2025,6,10,0,U0014,I0031,Engineering,Backend,California,Standard,revenue,AddOnRevenue,revenue,1,2285.33,1619.79,1700.89,30.05,0.9523190800110529,0,current,288325.66000000003
S000089,2025-07-08,2025,7,8,0,U0021,I0005,Engineering,Data,Louisiana,Standard,operations,Other,expense,1,36.95,15.92,15.98,0.18,0.9966009872007797,1,1-30,249661.24000000002
S000648,2025-05-09,2025,5,9,0,U0001,I0028,Engineering,Frontend,Illinois,Subscriptions,software_services,Subscriptions,expense,3,418.27,13678.47,13252.85,1331.86,1.0321158573250246,0,current,731138.8
S000324,2025-04-27,2025,4,27,0,U0026,I0004,Sales,SDR,New York,Standard,people,Payroll,expense,2,1955.26,4686.44,4512.74,-269.9,1.0384928446527677,7,1-30,149412.36
S000322,2025-04-07,2025,4,7,0,U0020,I0011,Sales,SDR,Illinois,Subscriptions,software_services,Subscriptions,expense,2,1301.15,19972.46,20211.09,-972.0,0.9881934954111007,9,1-30,149412.36
S000061,2025-09-06,2025,9,6,0,U0011,I0040,Marketing,Manager,California,Standard,people,Payroll,expense,1,1905.67,3182.04,3534.24,-558.47,0.9003469814472922,0,current,58396.86
S000487,2025-03-12,2025,3,12,0,U0010,I0050,Sales,AE,Kansas,Standard,operations,Other,expense,3,45.16,98.07,90.8,9.34,1.0800023640659804,17,1-30,165634.36000000002
S000386,2025-06-03,2025,6,3,0,U0024,I0021,Engineering,Frontend,Tennessee,Standard,operations,Other,expense,2,156.46,243.33,245.5,-19.0,0.9911817024755335,25,1-30,288325.66000000003
S000420,2025-05-23,2025,5,23,0,U0008,I0012,Marketing,Manager,Illinois,Subscriptions,software_services,Subscriptions,expense,3,2802.27,56106.36,56995.17,4779.72,0.98440543438723,0,current,396244.52
S000434,2025-04-09,2025,4,9,0,U0024,I0044,Engineering,Frontend,Tennessee,Standard,operations,Other,expense,3,76.23,206.78,205.86,-19.47,1.0045078413833786,9,1-30,342370.18
S000302,2025-04-26,2025,4,26,0,U0021,I0040,Engineering,Data,Louisiana,Standard,people,Payroll,expense,1,1905.67,2313.3,2500.51,-353.92,0.9251313414952732,0,current,342370.18
S000779,2025-07-25,2025,7,25,0,U0024,I0004,Engineering,Frontend,Tennessee,Standard,people,Payroll,expense,3,1955.26,13303.16,12792.17,-738.92,1.0399456463795511,0,current,249661.24000000002
S000297,2025-04-09,2025,4,9,0,U0017,I0009,Marketing,Manager,Tennessee,Standard,people,Payroll,expense,1,930.6,1307.91,1308.37,10.66,0.9996441572435742,0,current,133936.1
S000316,2025-07-17,2025,7,17,0,U0019,I0020,Marketing,Manager,Florida,Standard,revenue,AddOnRevenue,revenue,1,1968.66,703.14,736.43,-20.7,0.9547954320166208,12,1-30,300389.31
S000745,2025-06-30,2025,6,30,0,U0008,I0022,Marketing,Manager,Illinois,Subscriptions,software_services,Subscriptions,expense,3,1257.22,30244.25,29666.78,903.65,1.0194652695552204,4,1-30,160345.14
S000047,2025-06-23,2025,6,23,0,U0003,I0011,Engineering,Data,Illinois,Subscriptions,software_services,Subscriptions,expense,3,1301.15,45045.85,48888.59,-4008.62,0.9213979872173379,0,current,288325.66000000003
S000087,2025-04-15,2025,4,15,0,U0003,I0005,Engineering,Data,Illinois,Standard,operations,Other,expense,2,36.95,62.07,64.95,-3.13,0.9555601343384541,13,1-30,342370.18
S000110,2025-02-08,2025,2,8,0,U0003,I0025,Engineering,Data,Illinois,Standard,people,Payroll,expense,3,2101.09,10767.18,11205.55,-1812.47,0.9608791833019277,0,current,466183.24
S000361,2025-05-29,2025,5,29,0,U0021,I0024,Engineering,Data,Louisiana,Standard,operations,Travel,expense,2,719.84,742.75,749.5,-6.18,0.9909846488575234,7,1-30,731138.8
S000646,2025-06-28,2025,6,28,0,U0013,I0020,Marketing,Manager,Illinois,Standard,revenue,AddOnRevenue,revenue,2,1968.66,2961.32,3006.34,-101.27,0.9850249805411231,0,current,160345.14
S000017,2025-09-18,2025,9,18,0,U0004,I0002,Engineering,Data,Washington,Standard,people,Payroll,expense,2,1489.98,5805.13,5846.29,299.19,0.9929604556791808,6,1-30,433946.04000000004
S000494,2025-08-25,2025,8,25,0,U0008,I0036,Marketing,Manager,Illinois,Standard,revenue,AddOnRevenue,revenue,2,730.52,1296.21,1227.08,115.16,1.056336995142941,18,1-30,143517.78
S000194,2025-05-10,2025,5,10,0,U0024,I0001,Engineering,Frontend,Tennessee,Subscriptions,software_services,Subscriptions,expense,1,2389.68,21398.65,19919.69,-785.62,1.0742459393366925,0,current,731138.8
S000762,2025-01-02,2025,1,2,0,U0025,I0042,Marketing,Specialist,New York,Standard,operations,Travel,expense,1,674.51,535.43,515.81,10.17,1.0380472762940558,18,1-30,138890.43
S000629,2025-08-11,2025,8,11,0,U0003,I0012,Engineering,Data,Illinois,Subscriptions,software_services,Subscriptions,expense,3,2802.27,91422.08,91227.66,9150.81,1.0021311261539354,0,current,464347.05
S000402,2025-02-21,2025,2,21,0,U0012,I0015,Engineering,Backend,Tennessee,Standard,software_services,Software,expense,1,205.19,209.24,208.51,6.71,1.0035056579366608,0,current,466183.24
S000540,2025-04-02,2025,4,2,0,U0008,I0031,Marketing,Manager,Illinois,Standard,revenue,AddOnRevenue,revenue,3,2285.33,5704.52,5626.97,77.22,1.0137818399600496,0,current,133936.1
S000439,2025-04-21,2025,4,21,0,U0022,I0030,Sales,AE,Vermont,Standard,software_services,Software,expense,2,289.07,810.05,792.23,-23.02,1.0224907663278267,0,current,149412.36
S000141,2025-03-27,2025,3,27,0,U0017,I0032,Marketing,Manager,Tennessee,Standard,operations,Other,expense,3,194.15,379.36,362.2,-3.91,1.047382480492415,0,current,105774.01
S000199,2025-02-27,2025,2,27,0,U0007,I0009,Support,Agent,Washington,Standard,people,Payroll,expense,1,930.6,1020.13,992.36,56.64,1.0279770185308084,0,current,142149.41
S000468,2025-05-29,2025,5,29,0,U0005,I0015,Engineering,Frontend,New York,Standard,software_services,Software,expense,1,205.19,244.79,233.46,-13.04,1.0485248990431866,9,1-30,731138.8
S000015,2025-06-17,2025,6,17,0,U0028,I0049,Support,Agent,New York,Standard,revenue,AddOnRevenue,revenue,1,2110.99,3654.91,4000.79,-419.09,0.9135470744527956,13,1-30,52264.88
S000088,2025-06-21,2025,6,21,0,U0020,I0036,Sales,SDR,Illinois,Standard,revenue,AddOnRevenue,revenue,1,730.52,341.34,317.59,41.05,1.0747819515727826,0,current,401655.33
